country_name,country_code,pop_total,pop_density,GDP,basic_water,safe_water,basic_san,safe_san,C1_School closing_1,C1_School closing_2,C1_School closing_3,C2_Workplace closing_1,C2_Workplace closing_2,C2_Workplace closing_3,C3_Cancel public events_1,C3_Cancel public events_2,C4_Restrictions on gatherings_1,C4_Restrictions on gatherings_2,C4_Restrictions on gatherings_3,C4_Restrictions on gatherings_4,C5_Close public transport_1,C5_Close public transport_2,C6_Stay at home requirements_1,C6_Stay at home requirements_2,C6_Stay at home requirements_3,C7_Restrictions on internal movement_1,C7_Restrictions on internal movement_2,C8_International travel controls_1,C8_International travel controls_2,C8_International travel controls_3,C8_International travel controls_4,E1_Income support_1,E1_Income support_2,E2_Debt/contract relief_1,E2_Debt/contract relief_2,H1_Public information campaigns_1,H1_Public information campaigns_2,H2_Testing policy_1,H2_Testing policy_2,H2_Testing policy_3,H3_Contact tracing_1,H3_Contact tracing_2,H6_Facial Coverings_1,H6_Facial Coverings_2,H6_Facial Coverings_3,H6_Facial Coverings_4,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex,pct_fever_weighted,pct_cough_weighted,pct_difficulty_breathing_weighted,pct_fatigue_weighted,pct_stuffy_runny_nose_weighted,pct_aches_muscle_pain_weighted,pct_sore_throat_weighted,pct_chest_pain_weighted,pct_nausea_weighted,pct_anosmia_ageusia_weighted,pct_eye_pain_weighted,pct_headache_weighted,pct_chills_weighted,pct_cmnty_sick_weighted,pct_ever_tested_weighted,pct_tested_recently_weighted,pct_worked_outside_home_weighted,pct_grocery_outside_home_weighted,pct_ate_outside_home_weighted,pct_spent_time_with_non_hh_weighted,pct_attended_public_event_weighted,pct_used_public_transit_weighted,pct_direct_contact_with_non_hh_weighted,pct__all_time_weighted,pct_wear_mask_most_time_weighted,pct_wear_mask_half_time_weighted,pct_wear_mask_some_time_weighted,pct_wear_mask_none_time_weighted,pct_no_public_weighted,driving,walking,transit,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,prev_cases,total_cases,new_cases_percentages
France,FRA,67059887,122.2994372,49435.17994,100.0000015,97.85376001,98.65001155,88.37135721,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,65.28,68.15,67.01,75,1.113333333,8.986666667,3.87,28.47333333,15.72,13.2,5.77,3.973333333,3.653333333,1.576666667,5.386666667,14.69,3.846666667,3.97,10.93,1.383333333,40.73,57.49,45.92,57.41333333,9.533333333,13.46666667,55.96333333,37.69,28.17,11.88666667,9.62,5.123333333,1.706666667,129.1333333,93.86,94.71333333,-19,-4,46.33333333,-25,-19,6.333333333,158174,159452,1
Singapore,SGP,5703569,7952.998418,101375.7753,100,100,100,100,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,53.7,67.86,62.5,100,0.34,5.193333333,1.423333333,10.67,6.35,14.09,3.85,1.016666667,2.35,0.816666667,4.306666667,8.323333333,1.793333333,6.076666667,13.90666667,6.333333333,42.62333333,60.89666667,51.44666667,41.21,10.91,43.37,34.29333333,80.51,7.746666667,0.903333333,0.596666667,0,3.153333333,85.58333333,69.53666667,58.66333333,-27.66666667,0.333333333,-29,-40,-47.66666667,29,45140,45422,2
Afghanistan,AFG,38041754,56.93776001,2293.551684,67.06462342,,43.41761001,,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,78.7,61.9,72.22,0,22.53333333,25.54666667,14.97666667,31.99,23.68333333,30.64333333,25.38666667,16.01,14.68,19.44,18.96333333,29.85666667,14.14333333,65.87,20.39666667,6.676666667,47.18333333,51.69666667,17.47333333,36.93333333,25.18666667,24.45666667,44.20666667,31.55,19.12333333,7.143333333,4.266666667,7.98,7.376666667,,,,,,,,,,20917,22143,2
Japan,JPN,126264931,347.0734584,43235.71757,99.01020833,98.45370749,99.89470757,98.76035784,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,24.07,36.31,29.86,75,0.72,6.006666667,0.523333333,7.673333333,9.746666667,8.853333333,3.713333333,1.206666667,1.6,0.303333333,3.16,7.543333333,0.716666667,1.673333333,1.56,0.536666667,27.71666667,72.52,43.64,38.81,6.153333333,25.36666667,32.8,77.15333333,12.09666667,3.1,1.36,0.89,0.906666667,98.44,80.23,102.2966667,-11,-0.333333333,-10.66666667,-20.33333333,-9.666666667,6,18593,18874,0
Turkey,TUR,83429615,106.9601289,27875.19325,98.87571815,,97.29723396,65.20023833,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,42.59,58.04,53.12,87.5,1.42,8.256666667,4.67,19.57333333,13.87,16.37666667,7.846666667,4.016666667,6.18,2.626666667,7.613333333,17.63333333,2.843333333,9.213333333,8.996666667,2.776666667,35.96,66.88666667,35.08333333,35.13333333,21.97666667,22.15333333,36.66333333,61.08333333,17.11333333,5.143333333,2.366666667,1.27,5.083333333,199.1866667,134.9566667,,-17.66666667,6,59.33333333,-10.66666667,-5.666666667,-1.666666667,223315,225173,2
France,FRA,67059887,122.2994372,49435.17994,100.0000015,97.85376001,98.65001155,88.37135721,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,78.7,77.18333333,73.38,100,1.246666667,9.603333333,3.74,22.48666667,18.09333333,12.01666667,6.216666667,4,3.266666667,1.403333333,5.86,14.51666667,3.69,5.996666667,3.46,0.766666667,24.10333333,42.72,12.42666667,29.96,1.586666667,3.94,28.39,30.19,17.26333333,7.716666667,8.4,20.74666667,10.62333333,,,,-56.66666667,-21.66666667,-40.33333333,-60.33333333,-42.66666667,17.33333333,138854,139519,1
Ukraine,UKR,44385155,77.0296708,13341.21052,93.79082011,92.00685673,96.22435599,68.45984576,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,75.00333333,70.83666667,76.38666667,37.5,1.376666667,9.053333333,3.54,28.31333333,14.71666667,13.79,5.853333333,3.286666667,3.913333333,1.476666667,6.743333333,19.06,2.923333333,4.453333333,3.76,0.456666667,37.14666667,77.02,19.33333333,55.23,13.07,25.75666667,61.24333333,56.03666667,18.12333333,9.223333333,4.216666667,1.77,6.306666667,116.86,92.47666667,,-12.33333333,2,21.33333333,-15,-13.66666667,4,23204,24012,1
Côte d'Ivoire,CIV,25716544,78.83405346,5455.360012,72.86894644,36.54910371,32.13490714,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,38.43,54.46,51.04,75,4.73,9.86,3.283333333,39.88333333,13.02333333,25.59666667,4.86,4.063333333,5.646666667,3.65,7.82,14.75333333,7.13,14.28333333,13.2,4.87,54.42666667,52.28666667,37.55666667,49.95,29.15333333,43.75,42.02,26.43333333,35.15666667,9.613333333,6.106666667,3.266666667,3.596666667,,,,0.666666667,5.333333333,-0.333333333,1.333333333,-2.333333333,6,17249,17374,1
Mozambique,MOZ,30366036,37.50853531,1333.518167,55.69397562,,29.36029465,,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,62.04,54.76,63.89,0,5.816666667,11.39333333,5.3,15.75333333,12.57333333,16.02666667,6.626666667,7.126666667,6.73,4.543333333,12.36,23.28,12.36,15.11666667,22.45666667,11.36333333,31.81666667,51.58666667,23.94333333,57.41666667,27.72666667,41.84666667,54.05666667,52.88666667,26.09666667,5.776666667,0.816666667,0.206666667,2.886666667,,,,-14.33333333,-15.66666667,-17,-24.33333333,-25.33333333,9,4444,4647,1
Pakistan,PAK,216565318,275.2893187,4884.88139,91.46545073,35.31434653,59.86949503,,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,61.11,63.69,61.81,75,7.073333333,12.85,5.033333333,18.37666667,12.12333333,20.53,14.03,5.026666667,5.98,7.953333333,10.97,21.44333333,3.923333333,42.57,11.03333333,3.866666667,36.19,44.22333333,10.46666667,31.77,12.32333333,9.206666667,35.12666667,44.91,19.31,6.163333333,2.77,2.84,15.77,,,,-41.66666667,-26.33333333,-19,-33,-22,11.66666667,125933,139230,2
Senegal,SEN,16296364,82.34747832,3535.568779,80.67785387,,51.47398952,21.45576506,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,72.22,67.26,68.06,62.5,4.416666667,7.403333333,4.89,24.97666667,8.11,14.21,6.5,7.656666667,4.563333333,3.416666667,3.906666667,21.64666667,3.756666667,5.746666667,6.52,0.426666667,32.05,39.79333333,8.686666667,33.94666667,7.336666667,18.53333333,25.86666667,48.31333333,22.24333333,5.093333333,3.34,0.466666667,12.87,,,,-38.66666667,-23.66666667,-28.66666667,-48,-29.66666667,16.66666667,1886,2105,1
Thailand,THA,69625582,135.8972068,19228.29468,99.93071158,,98.75073461,,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,46.3,56.85,53.82,75,2.043333333,7.526666667,2.673333333,10.49333333,10.83666667,14.69,4.9,2.346666667,2.22,0.956666667,5.03,8.99,1.323333333,6.393333333,11.03666667,3.813333333,55.02333333,64.1,35.92333333,40.89,27.18,12.67333333,21.85333333,53.16,26.79333333,6.953333333,0.923333333,0.446666667,4.02,115.38,68.24666667,,-11.66666667,-4,-21,-28.33333333,-8.333333333,4.333333333,3389,3390,0
Albania,ALB,2854191,104.6122628,14495.07851,91.03922767,70.02314984,97.71836838,39.85545028,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85.18333333,74.01,74.53333333,70.83333333,3.336666667,10.21666667,5.706666667,16.64,13.39,18.04,7.64,5.92,5.29,4.353333333,8.236666667,16.28,6.623333333,10.36666667,6.48,1.37,31.89666667,72.01333333,44.87,46.42666667,13.52,8.753333333,50.40333333,19.15666667,16.78333333,11.99,11.89333333,24.11,6.416666667,68.6,70.43333333,,,,,,,,998,1029,1
Uzbekistan,UZB,33580650,77.47085096,7288.765626,97.83345271,58.90380535,100,,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,68.52,65.18,67.71,50,6.15,16.99666667,9.393333333,39.08,21.11,19.27333333,15.7,9.513333333,5.073333333,6.9,9.9,26.89333333,4.77,37.44666667,34.37,13.16666667,45.25333333,70.41,26.61666667,53.70666667,20.5,20.27666667,55.70333333,66.57,13.47,4.486666667,2.986666667,0.89,3.223333333,,,,,,,,,,42905,43476,1
Venezuela,VEN,28515829,32.73079191,17527.44779,95.72371132,,93.93501902,23.75856302,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,82.41,72.62,76.39,50,5.286666667,11.32,5.07,13.54,17.51333333,13.98,10.13,6.553333333,6.24,8.616666667,9.046666667,21.51666667,6.136666667,25.26,16.98,6.09,29.60666667,53.65666667,9.053333333,36.11333333,8.906666667,24.64,44.08333333,72.28333333,8.543333333,1.106666667,0.633333333,0.106666667,10.56333333,,,,-29.66666667,-14.66666667,-27,-34.33333333,-29,15,53289,55563,3
Peru,PER,32510453,24.99160625,13380.36442,91.12787097,50.35065162,74.34295659,42.7647232,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,75.93,76.79,77.08,75,7.033333333,18.6,8.25,20.85,27.29333333,22.04,22.87666667,12.15333333,9.473333333,7.723333333,15.58,29.61,12.08666667,32.63333333,25.31333333,10.71333333,29.39333333,64.3,15.33666667,31.25,4.63,25.04666667,38.73666667,75.03666667,5.49,1.01,0.48,0.483333333,10.36,,,,-51.66666667,-29.66666667,-41,-54.33333333,-46,24,357681,366550,3
Norway,NOR,5347896,14.54829163,66831.86883,100.0000046,98.34297535,98.0543915,76.31749323,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,34.26,48.21,41.67,87.5,1.846666667,15.21,3.003333333,14.35666667,19.29333333,18.32666667,10.63666667,3.726666667,5.536666667,2.296666667,4.66,20.28,6.473333333,8.326666667,16.46,5.356666667,29.44,68.24333333,35.35666667,62.04,11.85333333,14.26,51.7,1.77,1.983333333,4.123333333,5.466666667,72.35666667,9.35,159.68,146.6166667,113.0533333,-2.666666667,7.666666667,70,-22,-19,2,10197,10323,2
Ecuador,ECU,17373662,68.78868175,11846.78056,93.99453654,75.06801242,87.98871604,42.01075954,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,74.07,72.02,71.53,75,5.703333333,15.23,7.01,19.19666667,21.16,18.61,18.54333333,8.773333333,8.676666667,6.503333333,13.66666667,18.82333333,14.32666667,22.10666667,15.57,3.586666667,35.47,65.20666667,19.47666667,37.43666667,5.963333333,21.71666667,43.83333333,74.06,6.423333333,1.063333333,1.24,0.353333333,12.03333333,,,,-38.33333333,-22.33333333,-40,-47.66666667,-42.66666667,23.66666667,51643,53156,3
Australia,AUS,25364307,3.24787091,53320.26904,99.9699356,,99.99115238,75.63987157,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,77.93333333,81.34666667,82.40666667,75,1.796666667,12.24333333,4.216666667,19.47333333,20.84333333,17.60333333,7.056666667,3.353333333,4.586666667,2.533333333,4.883333333,16.89,2.783333333,6.576666667,28.44666667,5.77,38.62333333,61.69666667,43.18666667,45.38333333,12.79666667,9.5,45.10333333,28.23666667,9.29,7.836666667,6.066666667,37.80666667,3.88,94.50666667,74.7,43.52,-20.33333333,-5.666666667,-8.333333333,-44,-19,10.66666667,25053,25322,1
Tunisia,TUN,11694719,74.44132338,11201.34376,96.25470364,92.65752454,90.92139742,78.11826368,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,29.63,39.29,33.33,75,2.316666667,6.093333333,3.243333333,26.36333333,9.373333333,14.22333333,7.303333333,4.036666667,3.133333333,2.323333333,4.85,16.62333333,1.193333333,6,3.976666667,0.203333333,43.41333333,65.6,47.50666667,44.93,18.33666667,24.88,52.96,7.713333333,15.48666667,16.20333333,17.44333333,24.8,7.53,,,,,,,,,,1128,1146,0
Switzerland,CHE,8574832,215.4653505,70989.25813,100.0000029,95.45540815,99.89037352,99.53931048,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,44.91,52.08,54.51,37.5,0.566666667,8.603333333,3.893333333,28.97,12.87333333,11.58333333,3.88,2.326666667,3.41,0.67,4.243333333,15.1,1.16,5.443333333,15.5,2.76,41.19,66.10666667,55.49333333,63.24,16.37666667,27.18333333,59.55666667,15.20666667,22.70666667,23.02333333,14.10666667,14.82,3.783333333,157.2533333,143.18,98.56666667,-13.33333333,-3.333333333,110,-12.66666667,-18.33333333,1.666666667,38662,39232,2
Slovakia,SVK,5454073,113.2855865,34177.95276,99.78773411,99.78773411,97.93813039,82.51972016,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,37.96,54.17,48.61,87.5,0.49,9.45,4.26,26.34666667,16.68333333,8.283333333,7.26,4.353333333,1.5,1.363333333,6.956666667,14.93333333,1.386666667,3.216666667,8.36,0.736666667,25.16666667,75.86333333,47.53,65.38666667,20.21,19.27666667,65.32333333,26.39,33.55666667,17.67333333,9.67,5.466666667,2.193333333,156.1733333,148.88,113.52,6,1,137.6666667,-9.666666667,-15.33333333,0,1893,1902,0
Ukraine,UKR,44385155,77.0296708,13341.21052,93.79082011,92.00685673,96.22435599,68.45984576,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,62.5,62.8,67.01,37.5,4.173333333,13.84,4.286666667,36.84666667,20.98,14.59666667,9.413333333,4.486666667,4.836666667,3.46,9.066666667,21.84666667,3.623333333,13.84666667,12.88,4.506666667,44.76666667,78.66,33.66333333,59.77,26.04333333,39.87666667,66.32666667,40.54333333,22.43,13.15333333,8.826666667,4.876666667,3.903333333,152.8766667,152.7733333,,3.333333333,11,53.66666667,-1,-23.66666667,-2.333333333,121215,125789,3
Belgium,BEL,11484055,377.3795905,54545.15088,100.0000033,99.52318898,99.4860602,97.10018224,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,75,73.81,71.53,87.5,0.516666667,13.27333333,4.62,26.32666667,27.67666667,18.85666667,7.03,4.703333333,3.706666667,1.196666667,6.196666667,15.98333333,5.576666667,7.48,6.36,1.313333333,27.58333333,52.94666667,7.753333333,44.12666667,1.053333333,5.523333333,29.82666667,26.48666667,20.68666667,12.16666667,11.40666667,18.84333333,6.25,79.17,83.68,46.39,-49,-12.33333333,14,-36.33333333,-24.66666667,12.66666667,56082,56310,1
Netherlands,NLD,17332850,511.4759276,59686.83163,99.99999928,99.9510128,97.71361006,97.47326416,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,79.63,66.07,66.67,62.5,0.73,16.43,5.166666667,25.93,26.71333333,17.65333333,6.636666667,4.043333333,4.846666667,2.456666667,6.62,18.36333333,0,13.59,2.106666667,0.716666667,26.93666667,64.39,16.26666667,44.98333333,1.273333333,3.933333333,31.24666667,1.116666667,1.406666667,1.96,1.84,82.31,6.95,64.04,62.58,26.09666667,-42.66666667,-10.33333333,20,-53,-25,11.66666667,39316,40236,2
Costa Rica,CRI,5047561,97.91306306,20434.40843,99.70151391,93.80279699,97.81836025,,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,73.61,63.99,66.32,50,1.57,9.19,3.81,13.26333333,14.47,13.67,9.943333333,4.04,5.513333333,1.763333333,8.27,23.41666667,3.783333333,9.843333333,4.023333333,1.34,26.92,57.23666667,10.84,35.18666667,2.766666667,18.28333333,35.72666667,69.99333333,9.356666667,2.256666667,1.156666667,0.476666667,11.12,,,,-50.66666667,-30.33333333,-54.33333333,-58,-47.33333333,20.33333333,15229,16344,3
